#    [ 9437 :  8 : 454 ]    94 - 239
# Radioactive decay and fission production yield data
# independent yield
#         LE+1             3  number of neutron energies
#            E  2.530000e-02  neutron energy
#          NFP          1299  number of FPs
#           LE             2  energy-dependent flag
#    Z      A   Level         FPY           delta-FPY   
     28     80 0.0000000e+00 0.0000000e+00 0.0000000e+00
     28     81 0.0000000e+00 0.0000000e+00 0.0000000e+00
     28     82 0.0000000e+00 0.0000000e+00 0.0000000e+00
     29     66 0.0000000e+00 1.1913000e-11 1.2645300e-11
     29     67 0.0000000e+00 1.8439200e-10 1.9617000e-10
     29     68 0.0000000e+00 4.1265200e-10 4.3881700e-10
     29     68 1.0000000e+00 9.6745100e-10 1.0261230e-09
     29     69 0.0000000e+00 1.6668620e-08 1.5663590e-08
     29     70 0.0000000e+00 2.6992960e-09 2.8231440e-09
     29     70 1.0000000e+00 1.0716220e-07 6.8729480e-08
     29     70 2.0000000e+00 0.0000000e+00 0.0000000e+00
     29     71 0.0000000e+00 2.2939430e-07 1.0442860e-07
     29     72 0.0000000e+00 6.0541570e-07 1.5347630e-07
     29     73 0.0000000e+00 6.6236590e-07 4.1811290e-07
     29     74 0.0000000e+00 6.9256350e-07 6.5380400e-07
     29     75 0.0000000e+00 5.0541420e-07 4.1891410e-07
     29     76 0.0000000e+00 9.4244730e-08 7.6066150e-08
     29     76 1.0000000e+00 4.3824570e-08 3.5371670e-08
     29     77 0.0000000e+00 3.0463980e-08 1.1453560e-08
     29     78 0.0000000e+00 7.0199860e-09 2.7029210e-09
     29     79 0.0000000e+00 7.7996200e-10 1.7794270e-09
     29     80 0.0000000e+00 5.4697100e-11 2.2335200e-11
     29     81 0.0000000e+00 1.3047700e-12 6.5313500e-13
     29     82 0.0000000e+00 1.3905700e-18 6.9608500e-19
     29     83 0.0000000e+00 0.0000000e+00 0.0000000e+00
     29     84 0.0000000e+00 0.0000000e+00 0.0000000e+00
     30     66 0.0000000e+00 2.8156800e-14 1.4094600e-14
     30     67 0.0000000e+00 1.0610400e-12 5.3113000e-13
     30     68 0.0000000e+00 2.6004800e-11 2.7728700e-11
     30     69 0.0000000e+00 1.1517800e-10 1.2280400e-10
     30     69 1.0000000e+00 4.9747200e-10 5.3035500e-10
     30     70 0.0000000e+00 1.3896230e-08 1.4781140e-08
     30     71 0.0000000e+00 3.8146840e-08 2.9832320e-08
     30     71 1.0000000e+00 3.8765210e-08 3.0305740e-08
     30     72 0.0000000e+00 5.2113590e-07 1.3345750e-07
     30     73 0.0000000e+00 1.2793250e-06 5.9777610e-07
     30     73 1.0000000e+00 3.4379240e-07 2.2972670e-07
     30     74 0.0000000e+00 3.8960700e-06 1.9985790e-06
     30     75 0.0000000e+00 6.5212240e-06 3.6715130e-06
     30     76 0.0000000e+00 6.2643610e-06 4.4179560e-06
     30     77 0.0000000e+00 2.8258600e-06 9.4472430e-07
     30     77 1.0000000e+00 1.5005840e-06 5.0261580e-07
     30     78 0.0000000e+00 2.7751190e-06 1.0239400e-06
     30     79 0.0000000e+00 9.5605890e-07 2.1796460e-06
     30     80 0.0000000e+00 2.0776480e-07 8.4747410e-08
     30     81 0.0000000e+00 1.8156190e-08 6.7570570e-09
     30     82 0.0000000e+00 4.7319800e-11 1.7286700e-11
     30     83 0.0000000e+00 1.7991900e-11 9.0063000e-12
     30     84 0.0000000e+00 5.0303600e-13 2.5180700e-13
     30     85 0.0000000e+00 7.3844700e-14 3.6964900e-14
     30     86 0.0000000e+00 0.0000000e+00 0.0000000e+00
     31     67 0.0000000e+00 3.5070900e-16 1.7555600e-16
     31     68 0.0000000e+00 1.4316600e-14 7.1665300e-15
     31     69 0.0000000e+00 1.4768700e-12 7.3928500e-13
     31     70 0.0000000e+00 1.1143100e-10 1.1934600e-10
     31     71 0.0000000e+00 1.8312750e-09 1.4603870e-09
     31     72 0.0000000e+00 3.1235740e-08 1.2044060e-08
     31     72 1.0000000e+00 4.0445300e-09 1.5597700e-09
     31     73 0.0000000e+00 3.1073520e-07 2.2529220e-07
     31     74 0.0000000e+00 1.1494970e-06 1.0606010e-06
     31     74 1.0000000e+00 5.5882700e-07 5.2978970e-07
     31     75 0.0000000e+00 6.2395870e-06 3.6758800e-06
     31     76 0.0000000e+00 1.8558380e-05 6.5978950e-06
     31     77 0.0000000e+00 3.8454250e-05 6.3764630e-06
     31     78 0.0000000e+00 6.2632910e-05 1.8176420e-05
     31     79 0.0000000e+00 6.1788220e-05 1.2572240e-04
     31     80 0.0000000e+00 3.9247030e-05 1.5548660e-05
     31     81 0.0000000e+00 1.1984490e-05 4.4284690e-06
     31     82 0.0000000e+00 3.7397330e-06 1.3658090e-06
     31     83 0.0000000e+00 1.3564170e-07 5.2154380e-08
     31     84 0.0000000e+00 1.1793130e-08 5.0810240e-09
     31     85 0.0000000e+00 4.9718310e-09 1.8689050e-09
     31     86 0.0000000e+00 1.2153600e-11 6.0838100e-12
     31     87 0.0000000e+00 2.4306100e-13 1.2167100e-13
     31     88 0.0000000e+00 0.0000000e+00 0.0000000e+00
     31     89 0.0000000e+00 0.0000000e+00 0.0000000e+00
     32     69 0.0000000e+00 0.0000000e+00 0.0000000e+00
     32     70 0.0000000e+00 4.5347700e-14 2.2700000e-14
     32     71 0.0000000e+00 4.4519000e-13 2.2285100e-13
     32     71 1.0000000e+00 1.9228500e-12 9.6253100e-13
     32     72 0.0000000e+00 1.4182900e-10 5.4813800e-11
     32     73 0.0000000e+00 2.9366920e-09 2.1825710e-09
     32     73 1.0000000e+00 6.7992500e-10 5.0531300e-10
     32     74 0.0000000e+00 5.0528560e-08 4.8869610e-08
     32     75 0.0000000e+00 1.9087300e-07 1.5953050e-07
     32     75 1.0000000e+00 2.4825870e-07 2.0747190e-07
     32     76 0.0000000e+00 4.3133910e-06 3.3820260e-06
     32     77 0.0000000e+00 2.0703800e-05 5.3589860e-06
     32     77 1.0000000e+00 7.2056650e-06 2.0741710e-06
     32     78 0.0000000e+00 1.0695600e-04 1.6740360e-05
     32     79 0.0000000e+00 2.1659430e-04 2.1145120e-04
     32     79 1.0000000e+00 5.4338220e-05 8.4225800e-05
     32     80 0.0000000e+00 4.5146300e-04 5.8698370e-05
     32     81 0.0000000e+00 2.9820560e-04 6.7020750e-05
     32     81 1.0000000e+00 1.3619250e-04 3.0991010e-05
     32     82 0.0000000e+00 9.3640050e-04 2.6102810e-04
     32     83 0.0000000e+00 4.9492630e-05 1.9014380e-05
     32     84 0.0000000e+00 1.2925660e-05 5.6228120e-06
     32     85 0.0000000e+00 1.0855170e-05 4.0863180e-06
     32     86 0.0000000e+00 1.7962670e-07 6.2304690e-08
     32     87 0.0000000e+00 8.0290200e-09 2.9309160e-09
     32     88 0.0000000e+00 3.0781300e-10 1.5408400e-10
     32     89 0.0000000e+00 9.0289200e-12 4.5196600e-12
     32     90 0.0000000e+00 6.3125200e-14 3.1598900e-14
     32     91 0.0000000e+00 0.0000000e+00 0.0000000e+00
     33     72 0.0000000e+00 2.8015300e-14 1.4023800e-14
     33     73 0.0000000e+00 1.9660600e-12 9.8416400e-13
     33     74 0.0000000e+00 7.4647700e-11 7.2218100e-11
     33     75 0.0000000e+00 1.6739220e-09 1.4020240e-09
     33     76 0.0000000e+00 6.2447300e-08 5.0891400e-08
     33     77 0.0000000e+00 1.5671600e-06 5.8694040e-07
     33     78 0.0000000e+00 1.5103860e-05 5.6933260e-06
     33     79 0.0000000e+00 9.9842210e-05 1.8853820e-04
     33     80 0.0000000e+00 4.1665440e-04 1.2371190e-04
     33     81 0.0000000e+00 1.1355760e-03 1.8812870e-04
     33     82 0.0000000e+00 1.3740580e-03 2.7567010e-04
     33     82 1.0000000e+00 8.1236570e-04 1.7568080e-04
     33     83 0.0000000e+00 1.0377580e-03 1.6440880e-04
     33     84 0.0000000e+00 7.5208240e-04 2.6489080e-04
     33     85 0.0000000e+00 8.8741680e-04 3.1525780e-04
     33     86 0.0000000e+00 1.0133000e-04 3.5535440e-05
     33     87 0.0000000e+00 1.2295130e-05 4.5058850e-06
     33     88 0.0000000e+00 1.5544970e-06 6.1306890e-07
     33     89 0.0000000e+00 1.3363890e-07 5.0851390e-08
     33     90 0.0000000e+00 3.1074230e-09 1.1239110e-09
     33     91 0.0000000e+00 0.0000000e+00 0.0000000e+00
     33     92 0.0000000e+00 2.1500800e-12 1.0762800e-12
     33     93 0.0000000e+00 0.0000000e+00 0.0000000e+00
     33     94 0.0000000e+00 0.0000000e+00 0.0000000e+00
     33     95 0.0000000e+00 0.0000000e+00 0.0000000e+00
     34     74 0.0000000e+00 0.0000000e+00 0.0000000e+00
     34     75 0.0000000e+00 2.8117700e-13 1.4075000e-13
     34     76 0.0000000e+00 4.2822500e-11 3.4899000e-11
     34     77 0.0000000e+00 6.8268200e-10 2.5677700e-10
     34     77 1.0000000e+00 4.4502670e-09 1.6738460e-09
     34     78 0.0000000e+00 1.3689240e-07 5.2420510e-08
     34     79 0.0000000e+00 1.9775150e-06 4.5035180e-06
     34     79 1.0000000e+00 6.6449080e-07 1.5134370e-06
     34     80 0.0000000e+00 3.0433920e-05 1.2019710e-05
     34     81 0.0000000e+00 1.0724340e-04 3.4834090e-05
     34     81 1.0000000e+00 1.4206130e-04 4.6002570e-05
     34     82 0.0000000e+00 8.0987560e-05 1.7753330e-05
     34     83 0.0000000e+00 1.2049090e-03 1.4788590e-04
     34     83 1.0000000e+00 4.5316960e-04 6.2108610e-05
     34     84 0.0000000e+00 3.0021930e-03 2.3833950e-04
     34     85 0.0000000e+00 3.7495410e-03 2.6330360e-04
     34     86 0.0000000e+00 2.6313760e-03 4.9138810e-04
     34     87 0.0000000e+00 9.7983670e-04 3.3514850e-04
     34     88 0.0000000e+00 3.8577140e-04 1.5592870e-04
     34     89 0.0000000e+00 9.3656270e-05 3.5965860e-05
     34     90 0.0000000e+00 7.7879990e-06 2.8231930e-06
     34     91 0.0000000e+00 8.2437910e-07 2.9208480e-07
     34     92 0.0000000e+00 4.8937170e-08 1.7640470e-08
     34     93 0.0000000e+00 5.9750400e-10 2.9909600e-10
     34     94 0.0000000e+00 3.8996300e-11 1.9520600e-11
     34     95 0.0000000e+00 9.1812900e-13 4.5959300e-13
     34     96 0.0000000e+00 3.5405700e-15 1.7723200e-15
     35     77 0.0000000e+00 1.9170000e-13 9.5960600e-14
     35     77 1.0000000e+00 6.2753100e-13 3.1412700e-13
     35     78 0.0000000e+00 6.3378600e-11 3.1725800e-11
     35     79 0.0000000e+00 8.9549700e-10 2.0429270e-09
     35     79 1.0000000e+00 2.9314050e-09 6.6879600e-09
     35     80 0.0000000e+00 6.0417410e-08 2.4669910e-08
     35     80 1.0000000e+00 7.2581480e-08 2.9637910e-08
     35     81 0.0000000e+00 3.6968230e-06 1.3751540e-06
     35     82 0.0000000e+00 1.3441040e-05 4.8870280e-06
     35     82 1.0000000e+00 2.2136100e-05 8.0480770e-06
     35     83 0.0000000e+00 2.1829240e-04 7.8660880e-05
     35     84 0.0000000e+00 4.1268760e-04 1.5260920e-04
     35     84 1.0000000e+00 5.9583540e-04 2.0919640e-04
     35     85 0.0000000e+00 1.0735310e-03 2.4194910e-04
     35     86 0.0000000e+00 4.3979080e-03 4.9791750e-04
     35     87 0.0000000e+00 6.4118400e-03 5.8180220e-04
     35     88 0.0000000e+00 4.9955970e-03 8.3077930e-04
     35     89 0.0000000e+00 4.1895540e-03 1.0787220e-03
     35     90 0.0000000e+00 1.2881580e-03 4.6113340e-04
     35     91 0.0000000e+00 1.9314920e-04 6.9011890e-05
     35     92 0.0000000e+00 5.7662070e-05 2.0838290e-05
     35     93 0.0000000e+00 2.8401430e-06 1.0523720e-06
     35     94 0.0000000e+00 2.7739770e-07 1.0642280e-07
     35     95 0.0000000e+00 2.9626550e-08 1.0749190e-08
     35     96 0.0000000e+00 4.3985700e-10 2.2018200e-10
     35     97 0.0000000e+00 2.8347600e-12 1.4190100e-12
     35     98 0.0000000e+00 0.0000000e+00 0.0000000e+00
     35     99 0.0000000e+00 0.0000000e+00 0.0000000e+00
     35    100 0.0000000e+00 0.0000000e+00 0.0000000e+00
     36     79 0.0000000e+00 0.0000000e+00 0.0000000e+00
     36     79 1.0000000e+00 0.0000000e+00 0.0000000e+00
     36     80 0.0000000e+00 2.8659700e-11 1.4346400e-11
     36     81 0.0000000e+00 2.4990540e-09 9.3007700e-10
     36     81 1.0000000e+00 3.8336100e-10 1.4267400e-10
     36     82 0.0000000e+00 5.6282500e-15 2.0561700e-15
     36     83 0.0000000e+00 1.4209060e-06 5.4551870e-07
     36     83 1.0000000e+00 4.0914430e-07 1.5708610e-07
     36     84 0.0000000e+00 2.4064640e-05 1.0286910e-05
     36     85 0.0000000e+00 1.0928680e-05 3.9481770e-06
     36     85 1.0000000e+00 3.8635960e-06 1.3957690e-06
     36     86 0.0000000e+00 5.2327170e-04 1.3952280e-04
     36     87 0.0000000e+00 2.5527630e-03 5.0062000e-04
     36     88 0.0000000e+00 7.2844040e-03 7.4134660e-04
     36     89 0.0000000e+00 1.0401200e-02 8.8433320e-04
     36     90 0.0000000e+00 1.0616710e-02 1.0713880e-03
     36     91 0.0000000e+00 7.3518130e-03 1.4754460e-03
     36     92 0.0000000e+00 3.2665930e-03 1.0510650e-03
     36     93 0.0000000e+00 5.5201310e-04 2.0598210e-04
     36     94 0.0000000e+00 2.8868560e-04 1.1140550e-04
     36     95 0.0000000e+00 4.9097210e-05 1.7830550e-05
     36     96 0.0000000e+00 2.7382360e-06 9.6810930e-07
     36     97 0.0000000e+00 6.8349530e-08 2.4535760e-08
     36     98 0.0000000e+00 6.3076540e-09 3.1574590e-09
     36     99 0.0000000e+00 5.2130900e-11 2.6095500e-11
     36    100 0.0000000e+00 3.2855100e-13 1.6446500e-13
     36    101 0.0000000e+00 0.0000000e+00 0.0000000e+00
     36    102 0.0000000e+00 0.0000000e+00 0.0000000e+00
     37     81 0.0000000e+00 0.0000000e+00 0.0000000e+00
     37     81 1.0000000e+00 0.0000000e+00 0.0000000e+00
     37     82 0.0000000e+00 0.0000000e+00 0.0000000e+00
     37     82 1.0000000e+00 0.0000000e+00 0.0000000e+00
     37     83 0.0000000e+00 7.8045000e-10 3.9067400e-10
     37     84 0.0000000e+00 9.5738700e-13 4.1249300e-13
     37     84 1.0000000e+00 3.8873700e-10 1.6749200e-10
     37     85 0.0000000e+00 9.4457320e-09 3.5505720e-09
     37     86 0.0000000e+00 1.0907290e-06 3.7789290e-07
     37     86 1.0000000e+00 8.0810610e-07 2.7997500e-07
     37     87 0.0000000e+00 7.4432490e-05 2.6800270e-05
     37     88 0.0000000e+00 6.1653280e-04 2.3261350e-04
     37     89 0.0000000e+00 2.4944460e-03 7.3119330e-04
     37     90 0.0000000e+00 3.0004650e-03 7.2709000e-04
     37     90 1.0000000e+00 5.5177740e-03 1.0875180e-03
     37     91 0.0000000e+00 1.4532650e-02 1.5431720e-03
     37     92 0.0000000e+00 1.7739110e-02 1.7924810e-03
     37     93 0.0000000e+00 1.5969050e-02 2.3188930e-03
     37     94 0.0000000e+00 2.3064710e-03 7.8024740e-04
     37     95 0.0000000e+00 1.5941810e-03 5.5932240e-04
     37     96 0.0000000e+00 5.4569310e-04 1.9219110e-04
     37     97 0.0000000e+00 5.6450420e-04 2.0241580e-04
     37     98 0.0000000e+00 1.4857160e-05 5.3238710e-06
     37     98 1.0000000e+00 7.9719110e-06 2.8566320e-06
     37     99 0.0000000e+00 7.3128780e-07 2.6301370e-07
     37    100 0.0000000e+00 1.6499590e-08 6.0128320e-09
     37    101 0.0000000e+00 5.2881400e-11 2.6471100e-11
     37    102 0.0000000e+00 2.6761100e-12 1.3395900e-12
     37    103 0.0000000e+00 2.4489800e-15 1.2259000e-15
     37    104 0.0000000e+00 0.0000000e+00 0.0000000e+00
     37    105 0.0000000e+00 0.0000000e+00 0.0000000e+00
     38     83 0.0000000e+00 0.0000000e+00 0.0000000e+00
     38     83 1.0000000e+00 0.0000000e+00 0.0000000e+00
     38     84 0.0000000e+00 0.0000000e+00 0.0000000e+00
     38     85 0.0000000e+00 1.4478900e-13 7.2478000e-14
     38     85 1.0000000e+00 3.3522700e-14 1.6780600e-14
     38     86 0.0000000e+00 8.1036200e-10 2.8107200e-10
     38     87 0.0000000e+00 1.0207960e-07 3.7254920e-08
     38     87 1.0000000e+00 3.2279880e-08 1.1780800e-08
     38     88 0.0000000e+00 3.5378190e-06 1.3923140e-06
     38     89 0.0000000e+00 3.5748880e-05 1.3479120e-05
     38     90 0.0000000e+00 5.9278550e-04 2.0032050e-04
     38     91 0.0000000e+00 2.7325420e-03 7.8050930e-04
     38     92 0.0000000e+00 8.6967860e-03 1.5812960e-03
     38     93 0.0000000e+00 1.9359000e-02 2.2642470e-03
     38     94 0.0000000e+00 3.5389300e-02 1.6796190e-03
     38     95 0.0000000e+00 3.1842490e-02 2.7509460e-03
     38     96 0.0000000e+00 2.3104800e-02 2.6990010e-03
     38     97 0.0000000e+00 6.1331730e-03 1.7849370e-03
     38     98 0.0000000e+00 5.6985390e-03 1.8530620e-03
     38     99 0.0000000e+00 4.8597600e-04 1.7328690e-04
     38    100 0.0000000e+00 3.8056940e-05 1.3847290e-05
     38    101 0.0000000e+00 1.2653900e-06 4.4194330e-07
     38    102 0.0000000e+00 7.6979380e-08 2.6498890e-08
     38    103 0.0000000e+00 5.0272400e-10 2.5165200e-10
     38    104 0.0000000e+00 4.3538000e-11 2.1794000e-11
     38    105 0.0000000e+00 1.2794600e-12 6.4046400e-13
     38    106 0.0000000e+00 0.0000000e+00 0.0000000e+00
     38    107 0.0000000e+00 0.0000000e+00 0.0000000e+00
     39     86 0.0000000e+00 0.0000000e+00 0.0000000e+00
     39     86 1.0000000e+00 0.0000000e+00 0.0000000e+00
     39     87 0.0000000e+00 1.1568900e-11 5.7911300e-12
     39     87 1.0000000e+00 0.0000000e+00 0.0000000e+00
     39     88 0.0000000e+00 3.1188800e-10 1.5612400e-10
     39     88 1.0000000e+00 2.4075900e-10 1.2051800e-10
     39     88 2.0000000e+00 4.6071200e-10 2.3062100e-10
     39     89 0.0000000e+00 1.0719540e-08 4.0783980e-09
     39     89 1.0000000e+00 1.8889180e-08 7.1867470e-09
     39     90 0.0000000e+00 1.5860660e-06 5.7357240e-07
     39     90 1.0000000e+00 1.1045530e-06 3.9945660e-07
     39     91 0.0000000e+00 1.1050080e-05 3.9084780e-06
     39     91 1.0000000e+00 2.3323530e-05 8.2493100e-06
     39     92 0.0000000e+00 3.0715520e-04 1.0987570e-04
     39     93 0.0000000e+00 7.6397180e-04 2.6987020e-04
     39     93 1.0000000e+00 1.2817970e-03 4.5132370e-04
     39     94 0.0000000e+00 5.0378140e-03 1.5579390e-03
     39     95 0.0000000e+00 1.3787110e-02 2.7216830e-03
     39     96 0.0000000e+00 1.2671130e-02 2.2566130e-03
     39     96 1.0000000e+00 7.4481590e-03 1.4271140e-03
     39     97 0.0000000e+00 8.0413800e-03 1.2559870e-03
     39     97 1.0000000e+00 2.3913240e-02 2.9233200e-03
     39     97 2.0000000e+00 0.0000000e+00 0.0000000e+00
     39     98 0.0000000e+00 4.0173080e-03 9.1421490e-04
     39     98 1.0000000e+00 5.6392180e-03 1.2723710e-03
     39     99 0.0000000e+00 5.1756460e-03 1.3647230e-03
     39    100 0.0000000e+00 4.0730400e-03 1.3375140e-03
     39    100 1.0000000e+00 3.9598220e-04 1.3287220e-04
     39    101 0.0000000e+00 8.9422700e-04 3.0306950e-04
     39    102 0.0000000e+00 5.3787090e-05 1.8423080e-05
     39    102 1.0000000e+00 4.9206000e-05 1.6853980e-05
     39    103 0.0000000e+00 4.1430300e-06 1.4551880e-06
     39    104 0.0000000e+00 5.9279010e-07 2.0991810e-07
     39    105 0.0000000e+00 4.5932810e-08 1.5759110e-08
     39    106 0.0000000e+00 3.2565600e-10 1.6301500e-10
     39    107 0.0000000e+00 1.4481300e-12 7.2489800e-13
     39    108 0.0000000e+00 5.5311000e-14 2.7687300e-14
     39    109 0.0000000e+00 0.0000000e+00 0.0000000e+00
     40     88 0.0000000e+00 0.0000000e+00 0.0000000e+00
     40     89 0.0000000e+00 0.0000000e+00 0.0000000e+00
     40     89 1.0000000e+00 0.0000000e+00 0.0000000e+00
     40     90 0.0000000e+00 1.2810800e-10 6.4127700e-11
     40     90 1.0000000e+00 5.3912400e-10 2.6987200e-10
     40     91 0.0000000e+00 2.4828800e-08 8.7951590e-09
     40     92 0.0000000e+00 6.6767500e-07 2.4062560e-07
     40     93 0.0000000e+00 1.7110540e-05 6.3309170e-06
     40     94 0.0000000e+00 1.6149700e-04 6.1555980e-05
     40     95 0.0000000e+00 8.7158250e-04 3.0728970e-04
     40     96 0.0000000e+00 5.0831980e-03 1.4944940e-03
     40     97 0.0000000e+00 1.4891110e-02 2.9169730e-03
     40     98 0.0000000e+00 4.0328710e-02 2.4074650e-03
     40     99 0.0000000e+00 5.3688210e-02 1.7189500e-03
     40    100 0.0000000e+00 4.1540460e-02 3.4653830e-03
     40    101 0.0000000e+00 2.3208840e-02 3.7776580e-03
     40    102 0.0000000e+00 1.3098890e-02 3.0720000e-03
     40    103 0.0000000e+00 1.4852490e-03 4.9462660e-04
     40    104 0.0000000e+00 3.8310790e-04 1.3374620e-04
     40    105 0.0000000e+00 7.6296770e-05 2.6139850e-05
     40    106 0.0000000e+00 2.9805360e-06 1.0087360e-06
     40    107 0.0000000e+00 4.2821450e-08 1.4359040e-08
     40    108 0.0000000e+00 2.8473400e-09 1.4253090e-09
     40    109 0.0000000e+00 0.0000000e+00 0.0000000e+00
     40    110 0.0000000e+00 0.0000000e+00 0.0000000e+00
     40    111 0.0000000e+00 0.0000000e+00 0.0000000e+00
     40    112 0.0000000e+00 0.0000000e+00 0.0000000e+00
     41     90 0.0000000e+00 0.0000000e+00 0.0000000e+00
     41     90 1.0000000e+00 0.0000000e+00 0.0000000e+00
     41     91 0.0000000e+00 0.0000000e+00 0.0000000e+00
     41     91 1.0000000e+00 0.0000000e+00 0.0000000e+00
     41     92 0.0000000e+00 1.1898190e-09 5.9559400e-10
     41     92 1.0000000e+00 0.0000000e+00 0.0000000e+00
     41     93 0.0000000e+00 6.5283050e-09 3.2679110e-09
     41     93 1.0000000e+00 1.5114800e-09 7.5661000e-10
     41     94 0.0000000e+00 1.0951100e-07 4.2013540e-08
     41     94 1.0000000e+00 7.7049460e-08 2.9558600e-08
     41     95 0.0000000e+00 2.4504270e-06 8.8899540e-07
     41     95 1.0000000e+00 1.9746090e-07 7.1639180e-08
     41     96 0.0000000e+00 4.3164120e-05 1.5249140e-05
     41     97 0.0000000e+00 4.8641670e-04 1.7372060e-04
     41     97 1.0000000e+00 6.7260740e-05 2.4033290e-05
     41     98 0.0000000e+00 1.6461310e-03 5.7833900e-04
     41     98 1.0000000e+00 8.9839640e-04 3.1655440e-04
     41     99 0.0000000e+00 2.2007910e-03 7.1853730e-04
     41     99 1.0000000e+00 3.6327700e-04 1.1921620e-04
     41    100 0.0000000e+00 1.3507980e-02 3.2381560e-03
     41    100 1.0000000e+00 7.1631780e-03 1.9944920e-03
